year,applicant_id,grade_id,program_id,ranking,quota_id,priority_profile,lottery_number
2025,28334523,2,280,1,1,10,0.000000000989999970890665
2025,28101669,3,281,1,1,493,0.989425476999
2025,28075220,3,281,1,1,485,0.992586463997
2025,27959314,3,281,1,1,485,0.994094157998
2025,27958896,3,281,1,1,476,0.998111050995
2025,28038285,3,281,1,1,476,0.998460718996
2025,27819445,3,281,1,1,475,0.990457179994
2025,28062996,3,281,1,1,474,0.988854329993
2025,27839632,3,281,1,1,467,0.995914230992
2025,28034434,3,281,1,1,3,0.985402054991
2025,27597890,4,282,1,1,476,0.992733376999
2025,27691044,4,282,1,1,467,0.991594274997
2025,27742068,4,282,1,1,467,0.997503486998
2025,27730800,4,282,1,1,458,0.990513594995
2025,27510433,4,282,1,1,458,0.999999998996
2025,27658107,4,282,1,1,10,0.000000000993999993426087
2025,27578656,11,283,1,1,3898,0.000000000998999993839789
2025,27784497,11,283,1,1,485,0.990548269997
2025,27644392,11,283,1,1,485,0.999999998998
2025,27747407,11,283,1,1,478,0.000000000995999949182647
2025,27401612,11,283,1,1,476,0.994116121992
2025,27579906,11,283,1,1,476,0.997681039993
2025,27691062,11,283,1,1,476,0.998316755994
2025,27700863,11,283,1,1,476,0.999999998995
2025,27649423,11,283,1,1,467,0.995733216989
2025,27952946,11,283,1,1,467,0.99577171599
2025,27772874,11,283,1,1,467,0.997021316991
2025,28059050,11,283,1,1,458,0.993672018986
2025,27939088,11,283,1,1,458,0.998896285987
2025,27747408,11,283,1,1,458,0.998947331988
2025,27401818,11,283,1,1,451,0.000000000984999970476963
2025,27738258,11,283,1,1,30,0.985402054984
2025,28183940,0,284,1,1,467,0.997007407998
2025,28224041,0,284,1,1,467,0.998092702999
2025,28459297,0,284,1,1,46,0.000000000996999927060926
2025,28196840,2,285,1,1,2177,0.996875757998
2025,28196839,2,285,1,1,2177,0.996875757999
2025,28297685,2,285,1,1,2071,0.000000000996999927060926
2025,28232793,2,285,1,1,485,0.992775292996
2025,28173809,2,285,1,1,476,0.997495992994
2025,28114579,2,285,1,1,476,0.998739804995
2025,28124356,2,285,1,1,475,0.989141325993
2025,28233549,2,285,1,1,458,0.99278772599
2025,28157328,2,285,1,1,458,0.994751425991
2025,28153321,2,285,1,1,458,0.998262002992
2025,28207789,2,285,1,1,19,0.000000000988999993012385
2025,28194762,2,285,1,1,10,0.000000000988000015134105
2025,28127361,2,285,1,1,1,0.000000000986999926233523
2025,27979263,9,286,1,1,467,0.991655853998
2025,27647000,9,286,1,1,467,0.999999998999
2025,27528678,9,286,1,1,458,0.994751425996
2025,28052864,9,286,1,1,458,0.998230931997
2025,27855612,9,286,1,1,40,0.986271277995
2025,27641238,8,287,1,1,467,0.999999998999
2025,28553549,1,288,1,1,2080,0.000000000998999993839789
2025,28507491,1,288,1,1,476,0.996371220998
2025,28526589,1,288,1,1,475,0.990174937997
2025,28405912,1,288,1,1,474,0.988088657996
2025,27915379,1,288,1,1,469,0.000000000993999993426087
2025,28554671,1,288,1,1,469,0.000000000994999971304367
2025,28425869,1,288,1,1,467,0.99577168499
2025,27786972,1,288,1,1,467,0.996644486991
2025,28494539,1,288,1,1,467,0.997021077992
2025,28476399,1,288,1,1,467,0.998594329993
2025,28518336,1,288,1,1,460,0.000000000988000015134105
2025,28565926,1,288,1,1,460,0.000000000988999993012385
2025,28192218,1,288,1,1,458,0.991041055987
2025,100784243,1,288,1,1,451,0.000000000984999970476963
2025,100225977,1,288,1,1,451,0.000000000985999948355243
2025,27914581,1,288,1,1,287,0.997047044984
2025,28557215,1,288,1,1,28,0.000000000981999925819821
2025,28473429,1,288,1,1,28,0.000000000983000014720403
2025,28133794,1,288,1,1,19,0.000000000980999947941541
2025,27949865,1,288,1,1,14,0.98690069998
2025,27644077,1,288,1,1,13,0.986676824979
2025,28249548,1,288,1,1,10,0.000000000976999925406119
2025,28533015,1,288,1,1,10,0.000000000978000014306701
2025,28377841,2,289,1,1,2195,0.992679609999
2025,28250826,2,289,1,1,2186,0.997972422998
2025,28232411,2,289,1,1,2177,0.996977144997
2025,28385350,2,289,1,1,2170,0.000000000995999949182647
2025,28320750,2,289,1,1,2168,0.996908969995
2025,28331851,2,289,1,1,566,0.991782613994
2025,28198089,2,289,1,1,548,0.996518790993
2025,28284061,2,289,1,1,494,0.996055330992
2025,28093789,2,289,1,1,487,0.000000000989999970890665
2025,100785474,2,289,1,1,487,0.000000000990999948768945
2025,28320574,2,289,1,1,485,0.993710114983
2025,28187988,2,289,1,1,485,0.994671657984
2025,28164505,2,289,1,1,485,0.997227378985
2025,28193717,2,289,1,1,485,0.997364257986
2025,28183738,2,289,1,1,485,0.997584128987
2025,28174965,2,289,1,1,485,0.997902850988
2025,28299707,2,289,1,1,485,0.999999998989
2025,28307697,2,289,1,1,483,0.988693263982
2025,28317796,2,289,1,1,478,0.000000000975999947527839
2025,28367033,2,289,1,1,478,0.000000000976999925406119
2025,28336209,2,289,1,1,478,0.000000000978000014306701
2025,28189515,2,289,1,1,478,0.000000000978999992184981
2025,100787014,2,289,1,1,478,0.000000000979999970063261
2025,28218339,2,289,1,1,478,0.000000000980999947941541
2025,28359068,2,289,1,1,476,0.99347356197
2025,28281456,2,289,1,1,476,0.993524513971
2025,28150542,2,289,1,1,476,0.994494843972
2025,28166728,2,289,1,1,476,0.997737160973
2025,28321068,2,289,1,1,476,0.999057401974
2025,28261831,2,289,1,1,476,0.999999998975
2025,28192430,2,289,1,1,475,0.989602198969
2025,28219479,2,289,1,1,474,0.988935407968
2025,28314086,2,289,1,1,469,0.000000000963999990943876
2025,28269783,2,289,1,1,469,0.000000000964999968822156
2025,28267550,2,289,1,1,469,0.000000000965999946700435
2025,28322444,2,289,1,1,469,0.000000000966999924578715
2025,28252340,2,289,1,1,467,0.993406333954
2025,28151899,2,289,1,1,467,0.994301492955
2025,28182589,2,289,1,1,467,0.995082755956
2025,28233124,2,289,1,1,467,0.995298764957
2025,28175065,2,289,1,1,467,0.995981247958
2025,28134326,2,289,1,1,467,0.996531275959
2025,28128298,2,289,1,1,467,0.99689754096
2025,28154414,2,289,1,1,467,0.997187599961
2025,28251340,2,289,1,1,467,0.998904728962
2025,28208485,2,289,1,1,467,0.999999998963
2025,28306494,2,289,1,1,460,0.000000000944999967167348
2025,100787023,2,289,1,1,460,0.000000000945999945045628
2025,28174316,2,289,1,1,460,0.000000000946999922923908
2025,100224374,2,289,1,1,460,0.00000000094800001182449
2025,28297537,2,289,1,1,460,0.00000000094899998970277
2025,28395412,2,289,1,1,460,0.00000000094999996758105
2025,28361909,2,289,1,1,460,0.00000000095099994545933
2025,28334285,2,289,1,1,460,0.00000000095199992333761
2025,100787745,2,289,1,1,460,0.000000000953000012238192
2025,28266308,2,289,1,1,458,0.991915496941
2025,28232142,2,289,1,1,458,0.994950024942
2025,28301935,2,289,1,1,458,0.996560496943
2025,28138926,2,289,1,1,458,0.998585981944
2025,28180858,2,289,1,1,456,0.98803403794
2025,28200609,2,289,1,1,451,0.000000000930999943804522
2025,28294845,2,289,1,1,451,0.000000000931999921682802
2025,100759619,2,289,1,1,451,0.000000000933000010583385
2025,100787070,2,289,1,1,451,0.000000000933999988461665
2025,100773116,2,289,1,1,451,0.000000000934999966339944
2025,28152160,2,289,1,1,451,0.000000000935999944218224
2025,28258604,2,289,1,1,451,0.000000000936999922096504
2025,28152948,2,289,1,1,451,0.000000000938000010997087
2025,28127038,2,289,1,1,451,0.000000000938999988875366
2025,28214263,2,289,1,1,286,0.98949647593
2025,28237095,2,289,1,1,98,0.998445780928
2025,28210810,2,289,1,1,98,0.999999998929
2025,28326769,2,289,1,1,28,0.000000000923999987634261
2025,28368022,2,289,1,1,28,0.000000000924999965512541
2025,28489710,2,289,1,1,28,0.000000000925999943390821
2025,28054043,2,289,1,1,28,0.0000000009269999212691
2025,28258454,2,289,1,1,23,0.987359798923
2025,28170292,2,289,1,1,22,0.986676824922
2025,28333114,2,289,1,1,19,0.000000000920999942977119
2025,28309202,2,289,1,1,12,0.98540205492
2025,28294268,2,289,1,1,10,0.000000000914999964685137
2025,28363546,2,289,1,1,10,0.000000000915999942563417
2025,28306614,2,289,1,1,10,0.000000000916999920441697
2025,28203806,2,289,1,1,10,0.000000000918000009342279
2025,28245752,2,289,1,1,10,0.000000000918999987220559
2025,28080291,3,290,1,1,5516,0.998991393999
2025,100225765,3,290,1,1,3799,0.000000000998000015961509
2025,27977400,3,290,1,1,2197,0.000000000996999927060926
2025,27796564,3,290,1,1,2177,0.996847858996
2025,27983743,3,290,1,1,503,0.995749682995
2025,28093838,3,290,1,1,494,0.991365230994
2025,27875517,3,290,1,1,485,0.992361620989
2025,27962353,3,290,1,1,485,0.99284856799
2025,28011255,3,290,1,1,485,0.993081849991
2025,28047452,3,290,1,1,485,0.994576121992
2025,27902521,3,290,1,1,485,0.996363560993
2025,28000641,3,290,1,1,483,0.987955066988
2025,100784117,3,290,1,1,478,0.000000000984999970476963
2025,100787049,3,290,1,1,478,0.000000000985999948355243
2025,27914457,3,290,1,1,478,0.000000000986999926233523
2025,27997662,3,290,1,1,476,0.992764753977
2025,28044974,3,290,1,1,476,0.995129488978
2025,27978018,3,290,1,1,476,0.996337803979
2025,28088293,3,290,1,1,476,0.99708110498
2025,27878701,3,290,1,1,476,0.997097038981
2025,27939514,3,290,1,1,476,0.997589237982
2025,28061404,3,290,1,1,476,0.998896294983
2025,27929374,3,290,1,1,476,0.999999998984
2025,28053192,3,290,1,1,474,0.988439102976
2025,27996331,3,290,1,1,469,0.000000000973000013893
2025,28039917,3,290,1,1,469,0.000000000973999991771279
2025,27880723,3,290,1,1,469,0.000000000974999969649559
2025,28011383,3,290,1,1,467,0.991434066961
2025,27763018,3,290,1,1,467,0.994404997962
2025,27777861,3,290,1,1,467,0.994429459963
2025,28074324,3,290,1,1,467,0.994586298964
2025,28098513,3,290,1,1,467,0.995797718965
2025,28070184,3,290,1,1,467,0.996813198966
2025,27930548,3,290,1,1,467,0.996951731967
2025,27887537,3,290,1,1,467,0.997042604968
2025,27888664,3,290,1,1,467,0.998003592969
2025,27820644,3,290,1,1,467,0.99901277797
2025,27852219,3,290,1,1,467,0.999999998971
2025,27840825,3,290,1,1,467,0.999999998972
2025,27801415,3,290,1,1,465,0.98850647596
2025,100784606,3,290,1,1,460,0.000000000953000012238192
2025,28546109,3,290,1,1,460,0.000000000953999990116472
2025,100782522,3,290,1,1,460,0.000000000954999967994752
2025,27956048,3,290,1,1,460,0.000000000955999945873032
2025,28509982,3,290,1,1,460,0.000000000956999923751312
2025,41379158,3,290,1,1,460,0.000000000958000012651894
2025,27944321,3,290,1,1,460,0.000000000958999990530174
2025,27889640,3,290,1,1,458,0.990899970947
2025,28062554,3,290,1,1,458,0.991265147948
2025,27762476,3,290,1,1,458,0.992018495949
2025,28039332,3,290,1,1,458,0.99514554395
2025,28069070,3,290,1,1,458,0.996409346951
2025,28090006,3,290,1,1,458,0.997474338952
2025,27969567,3,290,1,1,451,0.000000000938000010997087
2025,28111489,3,290,1,1,451,0.000000000938999988875366
2025,100783606,3,290,1,1,451,0.000000000939999966753646
2025,100783223,3,290,1,1,451,0.000000000940999944631926
2025,28040907,3,290,1,1,451,0.000000000941999922510206
2025,28103741,3,290,1,1,451,0.000000000943000011410788
2025,100786930,3,290,1,1,451,0.000000000943999989289068
2025,27939852,3,290,1,1,451,0.000000000944999967167348
2025,27963715,3,290,1,1,451,0.000000000945999945045628
2025,28087851,3,290,1,1,314,0.996820074937
2025,27877230,3,290,1,1,296,0.991954048936
2025,28109533,3,290,1,1,41,0.986753060935
2025,27767536,3,290,1,1,39,0.983807556934
2025,27801515,3,290,1,1,31,0.985819637933
2025,27949477,3,290,1,1,13,0.986676824931
2025,28009576,3,290,1,1,13,0.986676824932
2025,27956348,3,290,1,1,10,0.000000000928999988047963
2025,28053100,3,290,1,1,10,0.000000000929999965926243
2025,27975817,3,290,1,1,1,0.000000000928000010169683
2025,27756133,4,291,1,1,3815,0.996094318999
2025,27638218,4,291,1,1,3797,0.994439175998
2025,27750902,4,291,1,1,2168,0.996925551997
2025,27539458,4,291,1,1,584,0.991894345996
2025,27730728,4,291,1,1,494,0.991866765995
2025,27613593,4,291,1,1,485,0.998723064994
2025,27751164,4,291,1,1,484,0.989070403993
2025,100746641,4,291,1,1,478,0.000000000991999926647225
2025,27557388,4,291,1,1,476,0.991366750986
2025,27723165,4,291,1,1,476,0.991602985987
2025,27588013,4,291,1,1,476,0.993657119988
2025,27519574,4,291,1,1,476,0.994587348989
2025,27590455,4,291,1,1,476,0.99758672999
2025,27679544,4,291,1,1,476,0.998404059991
2025,27707848,4,291,1,1,475,0.989810604983
2025,27614883,4,291,1,1,475,0.989993702984
2025,27504994,4,291,1,1,475,0.990170666985
2025,100759613,4,291,1,1,469,0.000000000979999970063261
2025,100788021,4,291,1,1,469,0.000000000980999947941541
2025,100702044,4,291,1,1,469,0.000000000981999925819821
2025,27731408,4,291,1,1,467,0.993905841968
2025,27706111,4,291,1,1,467,0.995931239969
2025,27593234,4,291,1,1,467,0.99629922697
2025,27640550,4,291,1,1,467,0.996495866971
2025,27559570,4,291,1,1,467,0.997061378972
2025,27683093,4,291,1,1,467,0.997187599973
2025,27595252,4,291,1,1,467,0.997821101974
2025,27719661,4,291,1,1,467,0.998901778975
2025,27745487,4,291,1,1,467,0.998904413976
2025,27741320,4,291,1,1,467,0.998981595977
2025,27679598,4,291,1,1,467,0.999999998978
2025,27721163,4,291,1,1,467,0.999999998979
2025,27574426,4,291,1,1,465,0.988413621967
2025,100783872,4,291,1,1,460,0.000000000963000013065596
2025,28449731,4,291,1,1,460,0.000000000963999990943876
2025,27738906,4,291,1,1,460,0.000000000964999968822156
2025,100226723,4,291,1,1,460,0.000000000965999946700435
2025,27514258,4,291,1,1,458,0.998858699962
2025,27734826,4,291,1,1,456,0.988177825961
2025,27730570,4,291,1,1,451,0.000000000956999923751312
2025,100783682,4,291,1,1,451,0.000000000958000012651894
2025,100784569,4,291,1,1,451,0.000000000958999990530174
2025,100783224,4,291,1,1,451,0.000000000959999968408454
2025,27662247,4,291,1,1,287,0.999999998956
2025,27505540,4,291,1,1,39,0.984543374954
2025,27597669,4,291,1,1,39,0.985402054955
2025,27518843,4,291,1,1,23,0.986714240953
2025,27705256,4,291,1,1,21,0.985402054952
2025,27753666,4,291,1,1,13,0.986676824951
2025,27701799,4,291,1,1,12,0.984511634949
2025,27597959,4,291,1,1,12,0.98540205495
2025,27752067,4,291,1,1,10,0.000000000946999922923908
2025,27682858,4,291,1,1,10,0.00000000094800001182449
2025,27758486,4,291,1,1,1,0.000000000945999945045628
2025,28492978,1,292,1,1,3790,0.000000000998999993839789
2025,28514063,1,292,1,1,3781,0.000000000998000015961509
2025,28565575,1,292,1,1,3700,0.000000000996999927060926
2025,28400874,1,292,1,1,503,0.995773356996
2025,28443684,1,292,1,1,476,0.997076106994
2025,28167118,1,292,1,1,476,0.997950645995
2025,27893262,1,292,1,1,467,0.995557656992
2025,27772962,1,292,1,1,467,0.997131642993
2025,27620771,1,292,1,1,458,0.99213986899
2025,28435956,1,292,1,1,458,0.997308397991
2025,28419047,1,292,1,1,28,0.000000000988999993012385
2025,28571116,1,292,1,1,10,0.000000000988000015134105
2025,28460744,1,292,1,1,1,0.000000000986999926233523
2025,28179626,2,293,1,1,3799,0.000000000998999993839789
2025,28245074,2,293,1,1,485,0.994837692998
2025,28144162,2,293,1,1,484,0.989711122997
2025,28348136,2,293,1,1,478,0.000000000995999949182647
2025,28189179,2,293,1,1,476,0.994317264995
2025,28242263,2,293,1,1,474,0.988654024994
2025,28145038,2,293,1,1,467,0.991876818991
2025,28274650,2,293,1,1,467,0.991907798992
2025,28322039,2,293,1,1,467,0.999999998993
2025,28178433,2,293,1,1,460,0.000000000983000014720403
2025,28284941,2,293,1,1,460,0.000000000983999992598683
2025,28197203,2,293,1,1,460,0.000000000984999970476963
2025,28298696,2,293,1,1,460,0.000000000985999948355243
2025,41559607,2,293,1,1,460,0.000000000986999926233523
2025,100783498,2,293,1,1,460,0.000000000988000015134105
2025,100784085,2,293,1,1,460,0.000000000988999993012385
2025,100222163,2,293,1,1,460,0.000000000989999970890665
2025,28220880,2,293,1,1,458,0.992271611982
2025,28237764,2,293,1,1,451,0.000000000979999970063261
2025,28399079,2,293,1,1,451,0.000000000980999947941541
2025,28367145,2,293,1,1,296,0.996397435979
2025,28180952,2,293,1,1,22,0.986451004978
2025,28306725,2,293,1,1,19,0.000000000975999947527839
2025,28171611,2,293,1,1,19,0.000000000976999925406119
2025,28279539,2,293,1,1,10,0.000000000974999969649559
2025,28011755,3,294,1,1,3885,0.988912148999
2025,27854884,3,294,1,1,3815,0.993747656998
2025,28115404,3,294,1,1,3805,0.989995425997
2025,100225059,3,294,1,1,3799,0.000000000995999949182647
2025,28531349,3,294,1,1,3790,0.000000000994999971304367
2025,27841817,3,294,1,1,2267,0.999999998994
2025,27813685,3,294,1,1,2177,0.997684122993
2025,28080491,3,294,1,1,2168,0.998305924992
2025,27832789,3,294,1,1,502,0.989729546991
2025,27853344,3,294,1,1,485,0.99653433699
2025,27916709,3,294,1,1,483,0.988057708989
2025,41669229,3,294,1,1,478,0.000000000988000015134105
2025,28074996,3,294,1,1,476,0.991290113976
2025,27838958,3,294,1,1,476,0.991999609977
2025,28035521,3,294,1,1,476,0.994449884978
2025,28094475,3,294,1,1,476,0.996182176979
2025,27932997,3,294,1,1,476,0.99631075798
2025,28092383,3,294,1,1,476,0.996869774981
2025,28048609,3,294,1,1,476,0.996924594982
2025,27859342,3,294,1,1,476,0.997935233983
2025,28003581,3,294,1,1,476,0.998806978984
2025,27974775,3,294,1,1,476,0.999999998985
2025,27755664,3,294,1,1,476,0.999999998986
2025,27821727,3,294,1,1,476,0.999999998987
2025,27756234,3,294,1,1,474,0.987982917974
2025,28075877,3,294,1,1,474,0.988983119975
2025,41675986,3,294,1,1,469,0.000000000971999924992417
2025,100787874,3,294,1,1,469,0.000000000973000013893
2025,27794016,3,294,1,1,467,0.990827883961
2025,28002017,3,294,1,1,467,0.991633711962
2025,28074280,3,294,1,1,467,0.992150494963
2025,27938393,3,294,1,1,467,0.993133595964
2025,27949374,3,294,1,1,467,0.993722607965
2025,28001150,3,294,1,1,467,0.994515443966
2025,28010031,3,294,1,1,467,0.994920097967
2025,27854279,3,294,1,1,467,0.996543894968
2025,28036029,3,294,1,1,467,0.998525666969
2025,27838848,3,294,1,1,467,0.99872232097
2025,28002347,3,294,1,1,467,0.998890593971
2025,27756966,3,294,1,1,466,0.98961267396
2025,100787834,3,294,1,1,460,0.00000000095199992333761
2025,28084127,3,294,1,1,460,0.000000000953000012238192
2025,100225355,3,294,1,1,460,0.000000000953999990116472
2025,27978047,3,294,1,1,460,0.000000000954999967994752
2025,27817419,3,294,1,1,460,0.000000000955999945873032
2025,27981936,3,294,1,1,460,0.000000000956999923751312
2025,27868993,3,294,1,1,460,0.000000000958000012651894
2025,27963168,3,294,1,1,460,0.000000000958999990530174
2025,27816461,3,294,1,1,458,0.99337509495
2025,27915311,3,294,1,1,458,0.997050036951
2025,28027696,3,294,1,1,451,0.00000000094800001182449
2025,27854263,3,294,1,1,451,0.00000000094899998970277
2025,28106577,3,294,1,1,28,0.000000000946999922923908
2025,28099120,3,294,1,1,19,0.000000000944999967167348
2025,28093953,3,294,1,1,19,0.000000000945999945045628
2025,27767043,3,294,1,1,13,0.986676824943
2025,28055266,3,294,1,1,13,0.986676824944
2025,27876463,3,294,1,1,10,0.000000000940999944631926
2025,28066662,3,294,1,1,10,0.000000000941999922510206
2025,27890120,3,294,1,1,4,0.98667682494
2025,27875135,3,294,1,1,1,0.000000000938999988875366
2025,27597162,4,295,1,1,3905,0.998233290999
2025,27659895,4,295,1,1,3887,0.991352283998
2025,27510941,4,295,1,1,3885,0.988920422997
2025,28531352,4,295,1,1,3790,0.000000000995999949182647
2025,27639851,4,295,1,1,494,0.998764282995
2025,27569299,4,295,1,1,485,0.993951311989
2025,27519879,4,295,1,1,485,0.99395852199
2025,27555380,4,295,1,1,485,0.999011902991
2025,27515436,4,295,1,1,485,0.999999998992
2025,27683977,4,295,1,1,485,0.999999998993
2025,27561305,4,295,1,1,485,0.999999998994
2025,27585025,4,295,1,1,478,0.000000000988000015134105
2025,27692902,4,295,1,1,476,0.992943061981
2025,27654102,4,295,1,1,476,0.995159867982
2025,27662198,4,295,1,1,476,0.995975437983
2025,27527077,4,295,1,1,476,0.996385142984
2025,27691943,4,295,1,1,476,0.996534992985
2025,27508111,4,295,1,1,476,0.999999998986
2025,27539289,4,295,1,1,476,0.999999998987
2025,27659913,4,295,1,1,475,0.98952805398
2025,27735045,4,295,1,1,467,0.994465858972
2025,27742276,4,295,1,1,467,0.994564209973
2025,27735104,4,295,1,1,467,0.996419853974
2025,27607557,4,295,1,1,467,0.998708216975
2025,27680721,4,295,1,1,467,0.998905888976
2025,27658254,4,295,1,1,467,0.999999998977
2025,27568744,4,295,1,1,467,0.999999998978
2025,27675187,4,295,1,1,467,0.999999998979
2025,27522927,4,295,1,1,466,0.989191161971
2025,27601675,4,295,1,1,465,0.988051955969
2025,27708367,4,295,1,1,465,0.98860610097
2025,27589392,4,295,1,1,463,0.986676824968
2025,100706303,4,295,1,1,460,0.000000000964999968822156
2025,27645541,4,295,1,1,460,0.000000000965999946700435
2025,100706300,4,295,1,1,460,0.000000000966999924578715
2025,27757466,4,295,1,1,458,0.993985690963
2025,27525340,4,295,1,1,458,0.997355282964
2025,100677616,4,295,1,1,451,0.000000000961999924165013
2025,27612914,4,295,1,1,50,0.986723751961
2025,27746163,4,295,1,1,30,0.98540205496
2025,28458563,4,295,1,1,28,0.000000000958999990530174
2025,27656773,4,295,1,1,23,0.986977247958
2025,27669860,4,295,1,1,19,0.000000000956999923751312
2025,27691091,4,295,1,1,14,0.987841815956
2025,27658070,4,295,1,1,13,0.986676824955
2025,28455541,4,295,1,1,1,0.000000000953999990116472
2025,28480398,1,296,1,1,485,0.990673610999
2025,27352186,1,296,1,1,476,0.998534544998
2025,28469883,1,296,1,1,467,0.990792066995
2025,28430936,1,296,1,1,467,0.998395496996
2025,28419626,1,296,1,1,467,0.998455579997
2025,28463546,1,296,1,1,460,0.000000000993999993426087
2025,100787494,1,296,1,1,451,0.000000000993000015547807
2025,28255058,1,296,1,1,19,0.000000000991999926647225
2025,28512992,1,296,1,1,10,0.000000000990999948768945
2025,28258767,2,297,1,1,2195,0.995432665999
2025,28241885,2,297,1,1,492,0.988972090998
2025,28129704,2,297,1,1,485,0.994138105996
2025,28252006,2,297,1,1,485,0.995180516997
2025,28225378,2,297,1,1,476,0.993690110994
2025,28264958,2,297,1,1,476,0.996353553995
2025,28222979,2,297,1,1,475,0.989358389993
2025,28178917,2,297,1,1,467,0.990855342988
2025,28352317,2,297,1,1,467,0.991736839989
2025,28174791,2,297,1,1,467,0.99506053499
2025,28267603,2,297,1,1,467,0.998651249991
2025,28387261,2,297,1,1,467,0.998779428992
2025,28086970,2,297,1,1,466,0.989982407987
2025,28217065,2,297,1,1,460,0.000000000983000014720403
2025,28155096,2,297,1,1,460,0.000000000983999992598683
2025,28353992,2,297,1,1,460,0.000000000984999970476963
2025,28217114,2,297,1,1,460,0.000000000985999948355243
2025,28131038,2,297,1,1,458,0.998977496981
2025,28241915,2,297,1,1,458,0.999999998982
2025,28303013,2,297,1,1,451,0.000000000979999970063261
2025,28244535,2,297,1,1,37,0.000000000978999992184981
2025,28200313,2,297,1,1,28,0.000000000978000014306701
2025,28246474,2,297,1,1,21,0.985402054977
2025,28160129,2,297,1,1,14,0.987121050976
2025,28213863,2,297,1,1,13,0.986041170975
2025,28326742,2,297,1,1,10,0.000000000973999991771279
2025,28173438,2,297,1,1,1,0.000000000971999924992417
2025,28392197,2,297,1,1,1,0.000000000973000013893
2025,27922008,3,298,1,1,3788,0.994092061999
2025,27912461,3,298,1,1,3727,0.000000000998000015961509
2025,27766414,3,298,1,1,3700,0.000000000996999927060926
2025,28004096,3,298,1,1,2194,0.989382699996
2025,28101962,3,298,1,1,2186,0.998100987995
2025,27821680,3,298,1,1,494,0.996124606994
2025,27780247,3,298,1,1,493,0.989208826993
2025,28092775,3,298,1,1,485,0.992120057992
2025,27913872,3,298,1,1,476,0.993068841987
2025,27852489,3,298,1,1,476,0.997961949988
2025,27761419,3,298,1,1,476,0.998328107989
2025,27996153,3,298,1,1,476,0.99877730899
2025,27770184,3,298,1,1,476,0.999999998991
2025,27877006,3,298,1,1,467,0.991924908981
2025,27976640,3,298,1,1,467,0.992919320982
2025,27835215,3,298,1,1,467,0.995227060983
2025,27888381,3,298,1,1,467,0.997122197984
2025,28055125,3,298,1,1,467,0.998981395985
2025,28046381,3,298,1,1,467,0.999999998986
2025,27939811,3,298,1,1,466,0.989181020979
2025,28082167,3,298,1,1,466,0.99045717998
2025,27981207,3,298,1,1,465,0.988887554978
2025,27958835,3,298,1,1,460,0.000000000976999925406119
2025,28091540,3,298,1,1,458,0.991134997974
2025,28013756,3,298,1,1,458,0.995432665975
2025,27782058,3,298,1,1,458,0.999999998976
2025,28043405,3,298,1,1,451,0.000000000973000013893
2025,28080664,3,298,1,1,37,0.000000000971999924992417
2025,27949309,3,298,1,1,30,0.985402054971
2025,27771532,3,298,1,1,28,0.000000000968000013479298
2025,27760270,3,298,1,1,28,0.000000000968999991357578
2025,27817580,3,298,1,1,28,0.000000000969999969235857
2025,27938871,3,298,1,1,19,0.000000000964999968822156
2025,27854580,3,298,1,1,19,0.000000000965999946700435
2025,28033645,3,298,1,1,19,0.000000000966999924578715
2025,25784425,3,298,1,1,10,0.000000000963000013065596
2025,27861158,3,298,1,1,10,0.000000000963999990943876
2025,27691282,4,299,1,1,485,0.990615312998
2025,27555533,4,299,1,1,485,0.995193341999
2025,27715678,4,299,1,1,476,0.995405635996
2025,27683894,4,299,1,1,476,0.999999998997
2025,27641114,4,299,1,1,475,0.989992372995
2025,100226719,4,299,1,1,469,0.000000000993000015547807
2025,41451504,4,299,1,1,469,0.000000000993999993426087
2025,27738138,4,299,1,1,467,0.995060534989
2025,27730446,4,299,1,1,467,0.99589294099
2025,27616933,4,299,1,1,467,0.997678779991
2025,27508271,4,299,1,1,467,0.998455579992
2025,27707286,4,299,1,1,466,0.989901050988
2025,27732179,4,299,1,1,460,0.000000000986999926233523
2025,27512812,4,299,1,1,458,0.998853824986
2025,100226181,4,299,1,1,451,0.000000000984999970476963
2025,27622989,4,299,1,1,32,0.986680102984
2025,27569177,4,299,1,1,23,0.987780530983
2025,27705201,4,299,1,1,19,0.000000000981999925819821
2025,27545098,4,299,1,1,13,0.986676824981
2025,27929822,11,300,1,1,494,0.999040501999
2025,27745587,11,300,1,1,485,0.991170985997
2025,27615033,11,300,1,1,485,0.999999998998
2025,27737263,11,300,1,1,483,0.988095024996
2025,27979062,11,300,1,1,476,0.99108826699
2025,27785238,11,300,1,1,476,0.993968940991
2025,27692068,11,300,1,1,476,0.998504999992
2025,27852457,11,300,1,1,476,0.998735600993
2025,27631003,11,300,1,1,476,0.998892437994
2025,27720829,11,300,1,1,476,0.999011162995
2025,27812669,11,300,1,1,474,0.988417324987
2025,28004906,11,300,1,1,474,0.988850648988
2025,27569404,11,300,1,1,474,0.988942805989
2025,27832440,11,300,1,1,467,0.993415020985
2025,27976134,11,300,1,1,467,0.999999998986
2025,27590142,11,300,1,1,466,0.989348575984
2025,27655407,11,300,1,1,458,0.995326083983
2025,27726890,11,300,1,1,456,0.988582753982
2025,100767749,11,300,1,1,451,0.000000000978999992184981
2025,27860174,11,300,1,1,451,0.000000000979999970063261
2025,100223089,11,300,1,1,451,0.000000000980999947941541
2025,27919056,11,300,1,1,23,0.987780530978
